ENSG00000255794.8 RMST hsa-miR-1251-5p
ENSG00000255794.8 RMST hsa-miR-1251-3p
ENSG00000255794.8 RMST hsa-miR-135a-5p
ENSG00000255794.8 RMST hsa-miR-135a-2-3p
ENSG00000166598.15 HSP90B1 hsa-miR-3652
ENSG00000171310.11 CHST11 hsa-miR-3922-3p
ENSG00000171310.11 CHST11 hsa-miR-3922-5p
ENSG00000257221.4 AC007569.1 hsa-miR-4496
ENSG00000084112.15 SSH1 hsa-miR-619-3p
ENSG00000084112.15 SSH1 hsa-miR-619-5p
ENSG00000111249.14 CUX2 hsa-miR-6760-5p
ENSG00000111249.14 CUX2 hsa-miR-6760-3p
ENSG00000111275.13 ALDH2 hsa-miR-6761-5p
ENSG00000111275.13 ALDH2 hsa-miR-6761-3p
ENSG00000111300.10 NAA25 hsa-miR-3657
ENSG00000173064.13 HECTD4 hsa-miR-6861-5p
ENSG00000173064.13 HECTD4 hsa-miR-6861-3p
ENSG00000123064.12 DDX54 hsa-miR-7106-5p
ENSG00000123064.12 DDX54 hsa-miR-7106-3p
ENSG00000186815.12 TPCN1 hsa-miR-6762-5p
ENSG00000186815.12 TPCN1 hsa-miR-6762-3p
ENSG00000123066.8 MED13L hsa-miR-620
ENSG00000122966.16 CIT hsa-miR-1178-3p
ENSG00000122966.16 CIT hsa-miR-1178-5p
ENSG00000089154.11 GCN1 hsa-miR-4498
ENSG00000175970.11 UNC119B hsa-miR-4700-5p
ENSG00000175970.11 UNC119B hsa-miR-4700-3p
ENSG00000089094.19 KDM2B hsa-miR-7107-5p
ENSG00000089094.19 KDM2B hsa-miR-7107-3p
ENSG00000090975.12 PITPNM2 hsa-miR-4304
ENSG00000139697.14 SBNO1 hsa-miR-8072
ENSG00000196498.13 NCOR2 hsa-miR-6880-5p
ENSG00000196498.13 NCOR2 hsa-miR-6880-3p
ENSG00000181234.9 TMEM132C hsa-miR-3612
ENSG00000112787.13 FBRSL1 hsa-miR-6763-5p
ENSG00000112787.13 FBRSL1 hsa-miR-6763-3p
ENSG00000165475.15 CRYL1 hsa-miR-4499
ENSG00000273167.1 AL359736.1 hsa-miR-2276-3p
ENSG00000182957.16 SPATA13 hsa-miR-2276-3p
ENSG00000273167.1 AL359736.1 hsa-miR-2276-5p
ENSG00000182957.16 SPATA13 hsa-miR-2276-5p
ENSG00000102743.15 SLC25A15 hsa-miR-621
ENSG00000102763.18 VWA8 hsa-miR-5006-5p
ENSG00000102763.18 VWA8 hsa-miR-5006-3p
ENSG00000231607.12 DLEU2 hsa-miR-3613-5p
ENSG00000231607.12 DLEU2 hsa-miR-3613-3p
ENSG00000231607.12 DLEU2 hsa-miR-16-5p
ENSG00000231607.12 DLEU2 hsa-miR-16-1-3p
ENSG00000231607.12 DLEU2 hsa-miR-15a-5p
ENSG00000231607.12 DLEU2 hsa-miR-15a-3p
ENSG00000236778.8 INTS6-AS1 hsa-miR-4703-5p
ENSG00000236778.8 INTS6-AS1 hsa-miR-4703-3p
ENSG00000228824.7 MIR4500HG hsa-miR-4500
ENSG00000224419.1 KRT18P27 hsa-miR-622
ENSG00000215417.13 MIR17HG hsa-miR-17-5p
ENSG00000215417.13 MIR17HG hsa-miR-17-3p
ENSG00000215417.13 MIR17HG hsa-miR-18a-5p
ENSG00000215417.13 MIR17HG hsa-miR-18a-3p
ENSG00000215417.13 MIR17HG hsa-miR-19a-5p
ENSG00000215417.13 MIR17HG hsa-miR-19a-3p
ENSG00000215417.13 MIR17HG hsa-miR-20a-5p
ENSG00000215417.13 MIR17HG hsa-miR-20a-3p
ENSG00000215417.13 MIR17HG hsa-miR-19b-1-5p
ENSG00000215417.13 MIR17HG hsa-miR-19b-3p
ENSG00000215417.13 MIR17HG hsa-miR-92a-1-5p
ENSG00000215417.13 MIR17HG hsa-miR-92a-3p
ENSG00000179399.15 GPC5 hsa-miR-548as-5p
ENSG00000236240.1 GPC5-IT1 hsa-miR-548as-5p
ENSG00000179399.15 GPC5 hsa-miR-548as-3p
ENSG00000236240.1 GPC5-IT1 hsa-miR-548as-3p
ENSG00000185352.8 HS6ST3 hsa-miR-4501
ENSG00000152767.17 FARP1 hsa-miR-3170
ENSG00000134882.16 UBAC2 hsa-miR-623
ENSG00000125246.15 CLYBL hsa-miR-4306
ENSG00000102466.15 FGF14 hsa-miR-2681-5p
ENSG00000102466.15 FGF14 hsa-miR-2681-3p
ENSG00000102466.15 FGF14 hsa-miR-4705
ENSG00000204442.4 FAM155A hsa-miR-1267
ENSG00000134871.19 COL4A2 hsa-miR-8073
ENSG00000139842.15 CUL4A hsa-miR-8075
ENSG00000130177.16 CDC16 hsa-miR-548ar-5p
ENSG00000130177.16 CDC16 hsa-miR-548ar-3p
ENSG00000165795.23 NDRG2 hsa-miR-6717-5p
ENSG00000092036.18 HAUS4 hsa-miR-4707-5p
ENSG00000259132.1 AL132780.3 hsa-miR-4707-5p
ENSG00000092036.18 HAUS4 hsa-miR-4707-3p
ENSG00000259132.1 AL132780.3 hsa-miR-4707-3p
ENSG00000197616.12 MYH6 hsa-miR-208a-3p
ENSG00000197616.12 MYH6 hsa-miR-208a-5p
ENSG00000092054.13 MYH7 hsa-miR-208b-3p
ENSG00000092054.13 MYH7 hsa-miR-208b-5p
ENSG00000100911.16 PSME2 hsa-miR-7703
ENSG00000258081.4 AL110292.1 hsa-miR-4307
ENSG00000257612.2 MIR4307HG hsa-miR-4307
ENSG00000258932.5 AL390334.1 hsa-miR-3171
ENSG00000196792.12 STRN3 hsa-miR-624-5p
ENSG00000196792.12 STRN3 hsa-miR-624-3p
ENSG00000183032.12 SLC25A21 hsa-miR-4503
ENSG00000087299.12 L2HGDH hsa-miR-4504
ENSG00000131979.19 GCH1 hsa-miR-4308
ENSG00000139970.17 RTN1 hsa-miR-5586-5p
ENSG00000139970.17 RTN1 hsa-miR-5586-3p
ENSG00000140009.18 ESR2 hsa-miR-548h-5p
ENSG00000070182.21 SPTB hsa-miR-7855-5p
ENSG00000125954.12 CHURC1-FNTB hsa-miR-4706
ENSG00000257365.8 FNTB hsa-miR-4706
ENSG00000033170.17 FUT8 hsa-miR-625-5p
ENSG00000033170.17 FUT8 hsa-miR-625-3p
ENSG00000182732.18 RGS6 hsa-miR-7843-5p
ENSG00000182732.18 RGS6 hsa-miR-7843-3p
ENSG00000119655.10 NPC2 hsa-miR-4709-5p
ENSG00000119655.10 NPC2 hsa-miR-4709-3p
ENSG00000100628.12 ASB2 hsa-miR-4506
ENSG00000100697.14 DICER1 hsa-miR-3173-3p
ENSG00000100697.14 DICER1 hsa-miR-3173-5p
ENSG00000196405.13 EVL hsa-miR-342-5p
ENSG00000196405.13 EVL hsa-miR-342-3p
ENSG00000100811.14 YY1 hsa-miR-6764-5p
ENSG00000100811.14 YY1 hsa-miR-6764-3p
ENSG00000214548.18 MEG3 hsa-miR-2392
ENSG00000214548.18 MEG3 hsa-miR-770-5p
ENSG00000258399.7 AL117190.1 hsa-miR-770-5p
ENSG00000258399.7 AL117190.1 hsa-miR-493-5p
ENSG00000258399.7 AL117190.1 hsa-miR-493-3p
ENSG00000258399.7 AL117190.1 hsa-miR-337-5p
ENSG00000258399.7 AL117190.1 hsa-miR-337-3p
ENSG00000258399.7 AL117190.1 hsa-miR-665
ENSG00000258399.7 AL117190.1 hsa-miR-431-5p
ENSG00000258399.7 AL117190.1 hsa-miR-431-3p
ENSG00000258399.7 AL117190.1 hsa-miR-433-3p
ENSG00000258399.7 AL117190.1 hsa-miR-433-5p
ENSG00000258399.7 AL117190.1 hsa-miR-127-5p
ENSG00000258399.7 AL117190.1 hsa-miR-127-3p
ENSG00000258399.7 AL117190.1 hsa-miR-432-5p
ENSG00000258399.7 AL117190.1 hsa-miR-432-3p
ENSG00000258399.7 AL117190.1 hsa-miR-136-5p
ENSG00000258399.7 AL117190.1 hsa-miR-136-3p
ENSG00000258399.7 AL117190.1 hsa-miR-370-3p
ENSG00000225746.12 MEG8 hsa-miR-370-3p
ENSG00000258399.7 AL117190.1 hsa-miR-370-5p
ENSG00000225746.12 MEG8 hsa-miR-370-5p
ENSG00000225746.12 MEG8 hsa-miR-379-5p
ENSG00000225746.12 MEG8 hsa-miR-379-3p
ENSG00000225746.12 MEG8 hsa-miR-411-5p
ENSG00000225746.12 MEG8 hsa-miR-411-3p
ENSG00000225746.12 MEG8 hsa-miR-299-5p
ENSG00000225746.12 MEG8 hsa-miR-299-3p
ENSG00000225746.12 MEG8 hsa-miR-380-5p
ENSG00000225746.12 MEG8 hsa-miR-380-3p
ENSG00000225746.12 MEG8 hsa-miR-1197
ENSG00000225746.12 MEG8 hsa-miR-323a-5p
ENSG00000225746.12 MEG8 hsa-miR-323a-3p
ENSG00000225746.12 MEG8 hsa-miR-758-3p
ENSG00000225746.12 MEG8 hsa-miR-758-5p
ENSG00000225746.12 MEG8 hsa-miR-329-3p
ENSG00000225746.12 MEG8 hsa-miR-329-5p
ENSG00000225746.12 MEG8 hsa-miR-329-3p
ENSG00000225746.12 MEG8 hsa-miR-329-5p
ENSG00000225746.12 MEG8 hsa-miR-494-3p
ENSG00000225746.12 MEG8 hsa-miR-494-5p
ENSG00000225746.12 MEG8 hsa-miR-1193
ENSG00000225746.12 MEG8 hsa-miR-543
ENSG00000225746.12 MEG8 hsa-miR-495-3p
ENSG00000225746.12 MEG8 hsa-miR-495-5p
ENSG00000258861.1 MIR381HG hsa-miR-381-3p
ENSG00000258861.1 MIR381HG hsa-miR-381-5p
ENSG00000258861.1 MIR381HG hsa-miR-487b-3p
ENSG00000258861.1 MIR381HG hsa-miR-487b-5p
ENSG00000258861.1 MIR381HG hsa-miR-539-5p
ENSG00000258861.1 MIR381HG hsa-miR-539-3p
ENSG00000258861.1 MIR381HG hsa-miR-889-3p
ENSG00000258861.1 MIR381HG hsa-miR-889-5p
ENSG00000258861.1 MIR381HG hsa-miR-544a
ENSG00000258861.1 MIR381HG hsa-miR-655-3p
ENSG00000258861.1 MIR381HG hsa-miR-655-5p
ENSG00000258498.8 DIO3OS hsa-miR-1247-5p
ENSG00000258498.8 DIO3OS hsa-miR-1247-3p
ENSG00000099814.16 CEP170B hsa-miR-12121
ENSG00000184916.9 JAG2 hsa-miR-6765-5p
ENSG00000184916.9 JAG2 hsa-miR-6765-3p
ENSG00000206190.12 ATP10A hsa-miR-4715-5p
ENSG00000206190.12 ATP10A hsa-miR-4715-3p
ENSG00000134160.13 TRPM1 hsa-miR-211-5p
ENSG00000134160.13 TRPM1 hsa-miR-211-3p
ENSG00000175265.17 GOLGA8A hsa-miR-1233-3p
ENSG00000175265.17 GOLGA8A hsa-miR-1233-5p
ENSG00000215252.11 GOLGA8B hsa-miR-1233-3p
ENSG00000215252.11 GOLGA8B hsa-miR-1233-5p
ENSG00000134146.12 DPH6 hsa-miR-3942-5p
ENSG00000134146.12 DPH6 hsa-miR-3942-3p
ENSG00000259245.2 LINC02853 hsa-miR-4510
ENSG00000134138.20 MEIS2 hsa-miR-8063
ENSG00000174197.16 MGA hsa-miR-626
ENSG00000137877.10 SPTBN5 hsa-miR-4310
ENSG00000166887.15 VPS39 hsa-miR-627-5p
ENSG00000166887.15 VPS39 hsa-miR-627-3p
ENSG00000262560.1 AC018512.1 hsa-miR-1282
ENSG00000166710.20 B2M hsa-miR-10393-5p
ENSG00000166710.20 B2M hsa-miR-10393-3p
ENSG00000166920.12 C15orf48 hsa-miR-147b-3p
ENSG00000166920.12 C15orf48 hsa-miR-147b-5p
ENSG00000244879.8 GABPB1-AS1 hsa-miR-4712-5p
ENSG00000244879.8 GABPB1-AS1 hsa-miR-4712-3p
ENSG00000259240.1 MIR4713HG hsa-miR-4713-5p
ENSG00000259240.1 MIR4713HG hsa-miR-4713-3p
ENSG00000137869.15 CYP19A1 hsa-miR-7973
ENSG00000128833.13 MYO5C hsa-miR-1266-5p
ENSG00000128833.13 MYO5C hsa-miR-1266-3p
ENSG00000260916.7 CCPG1 hsa-miR-628-5p
ENSG00000261771.5 DNAAF4-CCPG1 hsa-miR-628-5p
ENSG00000260916.7 CCPG1 hsa-miR-628-3p
ENSG00000261771.5 DNAAF4-CCPG1 hsa-miR-628-3p
ENSG00000157483.9 MYO1E hsa-miR-2116-5p
ENSG00000157483.9 MYO1E hsa-miR-2116-3p
ENSG00000171914.16 TLN2 hsa-miR-190a-5p
ENSG00000171914.16 TLN2 hsa-miR-190a-3p
ENSG00000166831.9 RBPMS2 hsa-miR-1272
ENSG00000174485.15 DENND4A hsa-miR-4511
ENSG00000174446.13 SNAPC5 hsa-miR-4512
ENSG00000140350.15 ANP32A hsa-miR-4312
ENSG00000140332.16 TLE3 hsa-miR-629-5p
ENSG00000140332.16 TLE3 hsa-miR-629-3p
ENSG00000166233.15 ARIH1 hsa-miR-630
ENSG00000067141.17 NEO1 hsa-miR-12135
ENSG00000138623.10 SEMA7A hsa-miR-6881-5p
ENSG00000138623.10 SEMA7A hsa-miR-6881-3p
ENSG00000140474.14 AC091230.1 hsa-miR-6882-5p
ENSG00000140474.14 AC091230.1 hsa-miR-6882-3p
ENSG00000261043.5 AC019294.3 hsa-miR-4313
ENSG00000172379.21 ARNT2 hsa-miR-5572
ENSG00000259805.1 AC022558.2 hsa-miR-4515
ENSG00000260351.1 AC024270.2 hsa-miR-4515
ENSG00000170776.21 AKAP13 hsa-miR-7706
ENSG00000183655.13 KLHL25 hsa-miR-1276
ENSG00000140538.16 NTRK3 hsa-miR-11181-5p
ENSG00000140538.16 NTRK3 hsa-miR-11181-3p
ENSG00000140521.15 POLG hsa-miR-6766-5p
ENSG00000140521.15 POLG hsa-miR-6766-3p
ENSG00000255571.9 MIR9-3HG hsa-miR-9-5p
ENSG00000255571.9 MIR9-3HG hsa-miR-9-3p
ENSG00000157823.17 AP3S2 hsa-miR-5094
ENSG00000250021.7 ARPIN-AP3S2 hsa-miR-5094
ENSG00000157823.17 AP3S2 hsa-miR-5009-5p
ENSG00000250021.7 ARPIN-AP3S2 hsa-miR-5009-5p
ENSG00000157823.17 AP3S2 hsa-miR-5009-3p
ENSG00000250021.7 ARPIN-AP3S2 hsa-miR-5009-3p
ENSG00000140548.10 ZNF710 hsa-miR-3174
ENSG00000279765.3 AC013394.1 hsa-miR-3175
ENSG00000173575.22 CHD2 hsa-miR-3175
ENSG00000185551.15 NR2F2 hsa-miR-1469
ENSG00000140443.15 IGF1R hsa-miR-4714-5p
ENSG00000140443.15 IGF1R hsa-miR-4714-3p
ENSG00000259553.6 AC140725.1 hsa-miR-1302
ENSG00000185596.16 WASH3P hsa-miR-6859-5p
ENSG00000185596.16 WASH3P hsa-miR-6859-3p
ENSG00000234769.7 WASH4P hsa-miR-6859-5p
ENSG00000234769.7 WASH4P hsa-miR-6859-3p
ENSG00000103326.12 CAPN15 hsa-miR-5587-5p
ENSG00000103326.12 CAPN15 hsa-miR-5587-3p
ENSG00000103326.12 CAPN15 hsa-miR-3176
ENSG00000138834.13 MAPK8IP3 hsa-miR-3177-3p
ENSG00000138834.13 MAPK8IP3 hsa-miR-3177-5p
ENSG00000008710.20 PKD1 hsa-miR-1225-5p
ENSG00000008710.20 PKD1 hsa-miR-1225-3p
ENSG00000008710.20 PKD1 hsa-miR-6511b-5p
ENSG00000008710.20 PKD1 hsa-miR-6511b-3p
ENSG00000260778.5 AC009065.5 hsa-miR-3677-3p
ENSG00000260778.5 AC009065.5 hsa-miR-3677-5p
ENSG00000260778.5 AC009065.5 hsa-miR-940
ENSG00000162063.13 CCNF hsa-miR-6767-5p
ENSG00000162063.13 CCNF hsa-miR-6767-3p
ENSG00000162062.15 TEDC2 hsa-miR-6768-5p
ENSG00000162062.15 TEDC2 hsa-miR-6768-3p
ENSG00000102858.13 MGRN1 hsa-miR-6769a-5p
ENSG00000102858.13 MGRN1 hsa-miR-6769a-3p
ENSG00000078328.21 RBFOX1 hsa-miR-8065
ENSG00000262454.4 MIR193BHG hsa-miR-193b-5p
ENSG00000262454.4 MIR193BHG hsa-miR-193b-3p
ENSG00000262454.4 MIR193BHG hsa-miR-365a-3p
ENSG00000262454.4 MIR193BHG hsa-miR-365a-5p
ENSG00000257264.5 AC136443.3 hsa-miR-3179
ENSG00000183458.14 AC138932.1 hsa-miR-6511a-5p
ENSG00000183426.17 NPIPA1 hsa-miR-6511a-5p
ENSG00000183458.14 AC138932.1 hsa-miR-6511a-3p
ENSG00000183426.17 NPIPA1 hsa-miR-6511a-3p
ENSG00000183458.14 AC138932.1 hsa-miR-6770-5p
ENSG00000183426.17 NPIPA1 hsa-miR-6770-5p
ENSG00000183458.14 AC138932.1 hsa-miR-6770-3p
ENSG00000183426.17 NPIPA1 hsa-miR-6770-3p
ENSG00000250251.6 PKD1P6 hsa-miR-6511b-5p
ENSG00000250251.6 PKD1P6 hsa-miR-6511b-3p
ENSG00000166783.22 MARF1 hsa-miR-6506-5p
ENSG00000166783.22 MARF1 hsa-miR-6506-3p
ENSG00000072864.15 NDE1 hsa-miR-484
ENSG00000244257.5 PKD1P1 hsa-miR-6511a-5p
ENSG00000183889.12 AC138969.1 hsa-miR-6511a-5p
ENSG00000244257.5 PKD1P1 hsa-miR-6511a-3p
ENSG00000183889.12 AC138969.1 hsa-miR-6511a-3p
ENSG00000244257.5 PKD1P1 hsa-miR-6770-5p
ENSG00000183889.12 AC138969.1 hsa-miR-6770-5p
ENSG00000244257.5 PKD1P1 hsa-miR-6770-3p
ENSG00000183889.12 AC138969.1 hsa-miR-6770-3p
ENSG00000227827.3 AC138969.3 hsa-miR-6511a-5p
ENSG00000227827.3 AC138969.3 hsa-miR-6511a-3p
ENSG00000285628.1 AC126755.7 hsa-miR-6511a-5p
ENSG00000205746.9 AC126755.1 hsa-miR-6511a-5p
ENSG00000285628.1 AC126755.7 hsa-miR-6511a-3p
ENSG00000205746.9 AC126755.1 hsa-miR-6511a-3p
ENSG00000254681.6 PKD1P5 hsa-miR-6770-5p
ENSG00000254681.6 PKD1P5 hsa-miR-6770-3p
ENSG00000185164.14 NOMO2 hsa-miR-3670
ENSG00000185164.14 NOMO2 hsa-miR-3179
ENSG00000180747.15 SMG1P3 hsa-miR-3680-5p
ENSG00000180747.15 SMG1P3 hsa-miR-3680-3p
ENSG00000166501.14 PRKCB hsa-miR-1273h-5p
ENSG00000166501.14 PRKCB hsa-miR-1273h-3p
ENSG00000182601.7 HS3ST4 hsa-miR-548w
ENSG00000285882.1 AC093516.1 hsa-miR-548w
ENSG00000205609.12 EIF3CL hsa-miR-6862-5p
ENSG00000205609.12 EIF3CL hsa-miR-6862-3p
ENSG00000184110.14 EIF3C hsa-miR-6862-5p
ENSG00000184110.14 EIF3C hsa-miR-6862-3p
ENSG00000178952.11 TUFM hsa-miR-4721
ENSG00000176953.12 NFATC2IP hsa-miR-4517
ENSG00000005844.18 ITGAL hsa-miR-4518
ENSG00000099385.11 BCL7C hsa-miR-4519
ENSG00000260083.2 MIR762HG hsa-miR-762
ENSG00000121281.13 ADCY7 hsa-miR-6771-5p
ENSG00000121281.13 ADCY7 hsa-miR-6771-3p
ENSG00000083799.17 CYLD hsa-miR-3181
ENSG00000087258.15 GNAO1 hsa-miR-3935
ENSG00000070915.9 SLC12A3 hsa-miR-6863
ENSG00000140859.16 KIFC3 hsa-miR-6772-5p
ENSG00000140859.16 KIFC3 hsa-miR-6772-3p
ENSG00000103067.14 ESRP2 hsa-miR-6773-5p
ENSG00000103067.14 ESRP2 hsa-miR-6773-3p
ENSG00000198373.12 WWP2 hsa-miR-140-5p
ENSG00000198373.12 WWP2 hsa-miR-140-3p
ENSG00000259995.1 AC106729.1 hsa-miR-4719
ENSG00000153815.16 CMIP hsa-miR-7854-3p
ENSG00000153815.16 CMIP hsa-miR-6504-5p
ENSG00000153815.16 CMIP hsa-miR-6504-3p
ENSG00000140945.17 CDH13 hsa-miR-8058
ENSG00000140945.17 CDH13 hsa-miR-3182
ENSG00000131149.19 GSE1 hsa-miR-12128
ENSG00000154102.11 C16orf74 hsa-miR-1910-5p
ENSG00000154102.11 C16orf74 hsa-miR-1910-3p
ENSG00000140968.11 IRF8 hsa-miR-6774-5p
ENSG00000140968.11 IRF8 hsa-miR-6774-3p
ENSG00000103257.9 SLC7A5 hsa-miR-6775-5p
ENSG00000103257.9 SLC7A5 hsa-miR-6775-3p
ENSG00000179588.9 ZFPM1 hsa-miR-5189-5p
ENSG00000179588.9 ZFPM1 hsa-miR-5189-3p
ENSG00000103335.22 PIEZO1 hsa-miR-4722-5p
ENSG00000103335.22 PIEZO1 hsa-miR-4722-3p
ENSG00000159842.15 ABR hsa-miR-3183
ENSG00000186594.14 MIR22HG hsa-miR-22-5p
ENSG00000186594.14 MIR22HG hsa-miR-22-3p
ENSG00000132361.17 CLUH hsa-miR-6776-5p
ENSG00000132361.17 CLUH hsa-miR-6776-3p
ENSG00000261963.3 CCDC92B hsa-miR-1253
ENSG00000108509.21 CAMTA2 hsa-miR-6864-5p
ENSG00000108509.21 CAMTA2 hsa-miR-6864-3p
ENSG00000108509.21 CAMTA2 hsa-miR-6865-5p
ENSG00000108509.21 CAMTA2 hsa-miR-6865-3p
ENSG00000256806.6 C17orf100 hsa-miR-4520-5p
ENSG00000256806.6 C17orf100 hsa-miR-4520-2-3p
ENSG00000267047.1 AC040977.2 hsa-miR-195-5p
ENSG00000267532.5 MIR497HG hsa-miR-195-5p
ENSG00000267047.1 AC040977.2 hsa-miR-195-3p
ENSG00000267532.5 MIR497HG hsa-miR-195-3p
ENSG00000267047.1 AC040977.2 hsa-miR-497-5p
ENSG00000267532.5 MIR497HG hsa-miR-497-5p
ENSG00000267047.1 AC040977.2 hsa-miR-497-3p
ENSG00000267532.5 MIR497HG hsa-miR-497-3p
ENSG00000179094.16 PER1 hsa-miR-6883-5p
ENSG00000179094.16 PER1 hsa-miR-6883-3p
ENSG00000065559.15 MAP2K4 hsa-miR-744-5p
ENSG00000065559.15 MAP2K4 hsa-miR-744-3p
ENSG00000153976.3 HS3ST3A1 hsa-miR-548h-5p
ENSG00000109099.15 PMP22 hsa-miR-4731-5p
ENSG00000109099.15 PMP22 hsa-miR-4731-3p
ENSG00000108474.17 PIGL hsa-miR-1288-3p
ENSG00000108474.17 PIGL hsa-miR-1288-5p
ENSG00000072310.17 SREBF1 hsa-miR-6777-5p
ENSG00000072310.17 SREBF1 hsa-miR-6777-3p
ENSG00000072310.17 SREBF1 hsa-miR-33b-5p
ENSG00000072310.17 SREBF1 hsa-miR-33b-3p
ENSG00000176974.20 SHMT1 hsa-miR-6778-5p
ENSG00000176974.20 SHMT1 hsa-miR-6778-3p
ENSG00000108641.17 B9D1 hsa-miR-1180-3p
ENSG00000108641.17 B9D1 hsa-miR-1180-5p
ENSG00000244045.13 TMEM199 hsa-miR-4723-5p
ENSG00000258924.4 AC002094.1 hsa-miR-4723-5p
ENSG00000244045.13 TMEM199 hsa-miR-4723-3p
ENSG00000258924.4 AC002094.1 hsa-miR-4723-3p
ENSG00000264066.6 AC024267.2 hsa-miR-451a
ENSG00000264066.6 AC024267.2 hsa-miR-144-5p
ENSG00000264066.6 AC024267.2 hsa-miR-144-3p
ENSG00000264066.6 AC024267.2 hsa-miR-4732-5p
ENSG00000264066.6 AC024267.2 hsa-miR-4732-3p
ENSG00000266111.2 AC068025.2 hsa-miR-4523
ENSG00000160551.11 TAOK1 hsa-miR-4523
ENSG00000126653.18 NSRP1 hsa-miR-423-5p
ENSG00000126653.18 NSRP1 hsa-miR-423-3p
ENSG00000265394.1 AC104984.3 hsa-miR-3184-5p
ENSG00000266919.3 hsa-mir-423 hsa-miR-3184-5p
ENSG00000265394.1 AC104984.3 hsa-miR-3184-3p
ENSG00000266919.3 hsa-mir-423 hsa-miR-3184-3p
ENSG00000264107.1 AC138207.2 hsa-miR-4733-5p
ENSG00000264107.1 AC138207.2 hsa-miR-4733-3p
ENSG00000131242.18 RAB11FIP4 hsa-miR-4724-5p
ENSG00000131242.18 RAB11FIP4 hsa-miR-4724-3p
ENSG00000228768.3 AC003101.1 hsa-miR-4725-5p
ENSG00000228768.3 AC003101.1 hsa-miR-4725-3p
ENSG00000228768.3 AC003101.1 hsa-miR-365b-5p
ENSG00000228768.3 AC003101.1 hsa-miR-365b-3p
ENSG00000265794.5 AC005899.5 hsa-miR-632
ENSG00000010244.18 ZNF207 hsa-miR-632
ENSG00000275700.5 AATF hsa-miR-2909
ENSG00000278053.5 DDX52 hsa-miR-378j
ENSG00000275023.5 MLLT6 hsa-miR-4726-5p
ENSG00000275023.5 MLLT6 hsa-miR-4726-3p
ENSG00000002834.18 LASP1 hsa-miR-6779-5p
ENSG00000002834.18 LASP1 hsa-miR-6779-3p
ENSG00000141736.13 ERBB2 hsa-miR-4728-5p
ENSG00000141736.13 ERBB2 hsa-miR-4728-3p
ENSG00000008838.20 MED24 hsa-miR-6884-5p
ENSG00000008838.20 MED24 hsa-miR-6884-3p
ENSG00000108349.17 CASC3 hsa-miR-6866-5p
ENSG00000108349.17 CASC3 hsa-miR-6866-3p
ENSG00000108352.12 RAPGEFL1 hsa-miR-6867-5p
ENSG00000108352.12 RAPGEFL1 hsa-miR-6867-3p
ENSG00000171346.16 KRT15 hsa-miR-6510-5p
ENSG00000171346.16 KRT15 hsa-miR-6510-3p
ENSG00000033627.16 ATP6V0A1 hsa-miR-548at-5p
ENSG00000033627.16 ATP6V0A1 hsa-miR-548at-3p
ENSG00000033627.16 ATP6V0A1 hsa-miR-5010-5p
ENSG00000033627.16 ATP6V0A1 hsa-miR-5010-3p
ENSG00000108799.13 EZH1 hsa-miR-6780a-5p
ENSG00000108799.13 EZH1 hsa-miR-6780a-3p
ENSG00000126581.13 BECN1 hsa-miR-6781-5p
ENSG00000126581.13 BECN1 hsa-miR-6781-3p
ENSG00000267151.5 MIR2117HG hsa-miR-2117
ENSG00000108312.15 UBTF hsa-miR-6782-5p
ENSG00000108312.15 UBTF hsa-miR-6782-3p
ENSG00000186185.14 KIF18B hsa-miR-6783-5p
ENSG00000186185.14 KIF18B hsa-miR-6783-3p
ENSG00000161714.12 PLCD3 hsa-miR-6784-5p
ENSG00000161714.12 PLCD3 hsa-miR-6784-3p
ENSG00000225190.11 PLEKHM1 hsa-miR-4315
ENSG00000108433.16 GOSR2 hsa-miR-5089-5p
ENSG00000262633.2 AC005670.2 hsa-miR-5089-5p
ENSG00000108433.16 GOSR2 hsa-miR-5089-3p
ENSG00000262633.2 AC005670.2 hsa-miR-5089-3p
ENSG00000005243.10 COPZ2 hsa-miR-152-3p
ENSG00000005243.10 COPZ2 hsa-miR-152-5p
ENSG00000141293.16 SKAP1 hsa-miR-1203
ENSG00000120093.11 HOXB3 hsa-miR-10a-5p
ENSG00000257178.5 AC103702.1 hsa-miR-10a-5p
ENSG00000120093.11 HOXB3 hsa-miR-10a-3p
ENSG00000257178.5 AC103702.1 hsa-miR-10a-3p
ENSG00000260027.5 HOXB7 hsa-miR-196a-5p
ENSG00000260027.5 HOXB7 hsa-miR-196a-1-3p
ENSG00000064300.9 NGFR hsa-miR-6165
ENSG00000121060.18 TRIM25 hsa-miR-3614-5p
ENSG00000121060.18 TRIM25 hsa-miR-3614-3p
ENSG00000265206.5 AC004687.1 hsa-miR-142-5p
ENSG00000265206.5 AC004687.1 hsa-miR-142-3p
ENSG00000182628.13 SKA2 hsa-miR-454-5p
ENSG00000182628.13 SKA2 hsa-miR-454-3p
ENSG00000182628.13 SKA2 hsa-miR-301a-3p
ENSG00000182628.13 SKA2 hsa-miR-301a-5p
ENSG00000175155.10 YPEL2 hsa-miR-4729
ENSG00000062716.13 VMP1 hsa-miR-21-5p
ENSG00000062716.13 VMP1 hsa-miR-21-3p
ENSG00000068097.15 HEATR6 hsa-miR-4737
ENSG00000108654.15 DDX5 hsa-miR-3064-5p
